3	30	0.161388400986
3	54	0.242109441794
3	178	0.232523722392
25	3	0.207042088318
25	54	0.201714549507
25	226	0.187022173581
25	261	0.121826613096
25	280	0.179688379244
25	322	0.0652078726224
25	339	0.279775498296
25	488	0.194109714304
25	514	0.023288530749
25	592	0.135034155171
25	664	0.147443023619
25	864	0.0600177483264
4	10	0.186413510398
4	38	0.0590256047901
4	75	0.0510320386216
4	151	0.0926838869367
4	243	0.0170401044778
4	606	0.210063246754
5	33	0.0568330997368
5	38	0.20756983048
5	55	0.166551183621
5	61	0.0844552336396
5	75	0.274478481331
6	30	0.0846594920853
6	35	0.28836956028
6	50	0.14822955105
6	55	0.0195863671706
6	56	0.260924212551
6	61	0.0642132895465
6	89	0.148297408006
6	227	0.208976208532
6	232	0.215010797225
6	243	0.244415211361
6	252	0.198498802574
6	258	0.0496217158183
6	286	0.187364153029
6	290	0.199769743397
6	304	0.269154856907
6	317	0.21196145583
6	363	0.0235898078388
6	379	0.0293350890875
6	415	0.081641456402
6	421	0.0924454293151
6	427	0.0326381672731
6	538	0.0799915147721
6	545	0.0952720836506
6	549	0.219304375701
6	567	0.0506546116861
6	613	0.131951081445
6	616	0.0481006639511
6	617	0.0938839914541
6	619	0.291088010777
6	789	0.0684329125476
6	813	0.0151621019103
6	885	0.247474899045
6	897	0.225921343271
6	922	0.276461638961
6	960	0.258903630073
6	971	0.0462627857246
6	983	0.100374928643
6	1032	0.261654500703
6	1035	0.297096333088
6	1144	0.2840390159
6	1167	0.203439339027
6	1218	0.107800333388
6	1253	0.137588728051
6	1396	0.239273526984
6	1441	0.0319526698182
6	1468	0.278352264086
6	1478	0.0761247229009
6	1489	0.0604950202135
6	1531	0.117016767838
6	1557	0.0625373933811
6	1648	0.291659234916
6	1669	0.138959718324
6	1701	0.160303628371
6	1752	0.128912971264
6	2843	0.146015247632
6	2909	0.137288094059
6	4134	0.249419912024
6	4792	0.28126699073
6	8282	0.265028245208
7	32	0.0241541602716
7	38	0.143180215724
7	54	0.254818600608
7	55	0.0733120940903
7	93	0.0932770767011
7	105	0.299654497786
7	228	0.136951844787
7	299	0.270259914031
7	524	0.094101486078
8	19	0.0616214608943
8	30	0.0418685418365
8	33	0.221997570238
8	39	0.25755185181
8	61	0.285115011341
8	135	0.100493146296
8	151	0.0260709455417
8	154	0.0179438703593
8	163	0.150515082751
8	175	0.158381270234
8	226	0.0957567444783
8	255	0.12816129837
8	271	0.0407548103066
8	349	0.23465721399
8	371	0.234930995497
8	373	0.159153496931
8	377	0.0688502865022
8	379	0.236148208374
8	391	0.0287573258867
8	392	0.196497825656
8	402	0.214698331008
8	431	0.0967606234417
8	566	0.12914825406
8	622	0.0958316729849
8	628	0.207078383614
8	656	0.269174393429
8	675	0.0894510229389
8	681	0.275029797794
8	756	0.142535963871
8	802	0.0157794186883
8	810	0.243978457618
8	938	0.189448110117
9	34	0.180880467274
9	86	0.213000782377
9	94	0.238744690003
9	151	0.138074684403
9	214	0.198105841306
9	243	0.0356263584687
9	250	0.0381619030265
9	261	0.222596565596
9	370	0.193813856323
9	379	0.189135883954
9	390	0.0103163776644
9	391	0.161432161652
9	421	0.203575458616
9	626	0.158443741718
9	658	0.173700338201
9	715	0.105227654726
9	857	0.0726146539375
10	30	0.267813500387
10	34	0.266093014984
10	154	0.157755565251
10	168	0.057654987678
10	219	0.140286743278
10	246	0.149997628878
10	405	0.0229729389609
10	609	0.0180038321292
